GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
310M100US39580,39580,"Raleigh-Cary, NC Metro Area",655406,1189,58091,4901,37197,4333,0,193,37197,4333,31759,3988,5438,1549,20894,2281,123483,6198,92806,5709,162,255,92644,5744,83856,5371,8788,1820,30677,3047,184639,7275,153928,7023,560,328,153368,7005,143952,6912,9416,1926,30711,2507,289193,6278,248843,6373,608,435,248235,6355,238733,6049,9502,1593,40350,3628
310M100US39660,39660,"Rapid City, SD Metro Area",68560,1677,4720,1129,2577,731,0,147,2577,731,2403,713,174,185,2143,851,19876,2056,15762,1912,79,112,15683,1888,15217,1894,466,280,4114,888,26062,2240,21317,2265,102,103,21215,2248,20262,2326,953,526,4745,1137,17902,2029,15376,1775,109,148,15267,1756,15047,1735,220,241,2526,913
310M100US39740,39740,"Reading, PA Metro Area",211970,688,26152,2508,16224,2129,0,165,16224,2129,13992,2187,2232,726,9928,1466,78457,3015,62561,2616,20,33,62541,2617,57778,2549,4763,978,15896,1800,54843,3109,45489,2970,100,166,45389,3030,41034,2903,4355,1333,9354,1543,52518,3256,46369,3295,0,165,46369,3295,44904,3256,1465,516,6149,1155
310M100US39820,39820,"Redding, CA Metro Area",91544,982,9635,1610,5085,1432,0,197,5085,1432,4176,1167,909,553,4550,937,22969,2245,14801,1622,26,44,14775,1617,11965,1501,2810,928,8168,1450,41612,2523,30244,2276,0,197,30244,2276,27258,2181,2986,1091,11368,1543,17328,2117,13411,1723,0,197,13411,1723,12825,1725,586,287,3917,927
310M100US39900,39900,"Reno-Sparks, NV Metro Area",231402,1195,31103,2809,21970,2516,0,200,21970,2516,18483,2194,3487,1202,9133,1576,52964,3785,41352,3718,0,200,41352,3718,35651,3386,5701,1277,11612,1550,83081,3917,65586,3698,160,135,65426,3705,59432,3534,5994,1435,17495,1830,64254,3439,53770,2831,232,247,53538,2815,51121,2750,2417,762,10484,1939
310M100US40060,40060,"Richmond, VA Metro Area",694475,4020,74438,4597,42688,4264,0,192,42688,4264,36462,3726,6226,1449,31750,2786,180743,4929,135355,4832,745,528,134610,4842,122873,4709,11737,1646,45388,3296,201305,5831,165971,5582,2312,835,163659,5728,153513,5965,10146,1722,35334,2653,237989,5852,206899,5906,1690,763,205209,5765,198336,5774,6873,1243,31090,2878
310M100US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2179365,1216,452546,9592,282381,7596,62,103,282319,7571,236815,7003,45504,3462,170165,6979,552254,12630,391520,10204,2513,1027,389007,10240,337946,9880,51061,3873,160734,6484,753952,12510,566295,11375,5803,1403,560492,11687,499734,11154,60758,3883,187657,7139,420613,11355,347439,10202,1813,623,345626,10091,320832,9555,24794,2561,73174,4419
310M100US40220,40220,"Roanoke, VA Metro Area",166114,1746,16262,1932,9174,1531,0,192,9174,1531,8412,1455,762,436,7088,1334,49242,3561,35503,3331,0,192,35503,3331,32441,3139,3062,1039,13739,1689,54255,3456,42454,3283,172,282,42282,3206,39386,3253,2896,1061,11801,1838,46355,3619,40026,3525,0,192,40026,3525,39354,3496,672,460,6329,1258
310M100US40340,40340,"Rochester, MN Metro Area",100783,804,4444,1065,2652,690,0,139,2652,690,2453,658,199,154,1792,652,20245,1632,17069,1515,0,139,17069,1515,16341,1513,728,422,3176,675,36415,1883,31012,1747,49,81,30963,1751,30385,1769,578,231,5403,1093,39679,1881,36479,1916,0,139,36479,1916,35906,1895,573,260,3200,665
310M100US40380,40380,"Rochester, NY Metro Area",553503,1277,42289,3087,23489,2262,0,185,23489,2262,19736,2001,3753,894,18800,2117,144533,5109,106245,4550,11,18,106234,4548,97834,4536,8400,1242,38288,2727,181932,5047,147393,4458,38,65,147355,4445,136357,4441,10998,1585,34539,2605,184749,5128,159846,4888,40,77,159806,4877,152485,4842,7321,1342,24903,2155
310M100US40420,40420,"Rockford, IL Metro Area",180748,998,20869,1897,13195,1712,0,179,13195,1712,10277,1458,2918,1032,7674,1233,59415,3594,46232,3381,0,179,46232,3381,41007,3360,5225,1247,13183,1516,59637,3112,48420,2996,57,90,48363,2991,44718,2799,3645,1077,11217,1309,40827,3234,35552,2826,0,179,35552,2826,33731,2724,1821,568,5275,1328
310M100US40580,40580,"Rocky Mount, NC Metro Area",77867,1279,14172,2101,7311,1664,0,193,7311,1664,6153,1539,1158,640,6861,1317,27102,2336,19596,2287,0,193,19596,2287,16149,1916,3447,1105,7506,1393,23728,2137,18680,2049,42,75,18638,2039,16305,1913,2333,682,5048,1033,12865,1839,10575,1623,0,193,10575,1623,10246,1522,329,315,2290,594
310M100US40660,40660,"Rome, GA Metro Area",48996,893,10700,1371,5480,1017,0,208,5480,1017,4241,1084,1239,638,5220,904,12993,1487,9550,1410,0,208,9550,1410,7614,1384,1936,765,3443,846,16149,1717,12791,1620,143,222,12648,1600,11283,1531,1365,633,3358,777,9154,1270,7907,1181,0,208,7907,1181,7467,1085,440,290,1247,559
310M100US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",1152174,1490,130308,6090,78422,4764,0,197,78422,4764,64321,4046,14101,2092,51886,2979,242376,8022,176930,6481,277,291,176653,6528,149176,5916,27477,2693,65446,3868,425131,8688,334368,9042,1053,589,333315,8960,294499,8646,38816,3298,90763,4707,354359,6689,300015,6322,936,390,299079,6391,281803,6241,17276,2101,54344,3194
310M100US40980,40980,"Saginaw-Saginaw Township North, MI Metro Area",99737,609,10723,1663,4388,1175,0,161,4388,1175,2808,658,1580,1070,6335,1122,31206,1911,19958,1648,0,161,19958,1648,17563,1651,2395,526,11248,1362,36718,2269,27813,1918,0,161,27813,1918,24852,1817,2961,663,8905,1204,21090,1554,18536,1401,0,161,18536,1401,17721,1468,815,391,2554,902
310M100US41060,41060,"St. Cloud, MN Metro Area",96253,912,5229,1207,3458,940,0,139,3458,940,3089,926,369,263,1771,613,26743,1804,21809,1740,0,139,21809,1740,20531,1794,1278,488,4934,915,38238,2126,33573,1887,41,52,33532,1882,32006,1766,1526,494,4665,877,26043,1892,23159,1783,0,139,23159,1783,22879,1761,280,217,2884,781
310M100US41100,41100,"St. George, UT Metro Area",61080,800,5136,1140,3118,1023,0,181,3118,1023,2616,947,502,319,2018,638,14772,2090,11632,1971,0,181,11632,1971,10649,1940,983,538,3140,1071,27404,2481,20223,2161,0,181,20223,2161,18752,2340,1471,657,7181,1406,13768,1664,10274,1637,0,181,10274,1637,9492,1547,782,522,3494,858
310M100US41140,41140,"St. Joseph, MO-KS Metro Area",66402,1008,8128,1381,3799,837,0,184,3799,837,3370,812,429,298,4329,981,24510,1900,16985,1886,0,184,16985,1886,15480,1765,1505,631,7525,875,19813,1522,14581,1521,0,184,14581,1521,13943,1541,638,333,5232,892,13951,1564,12096,1523,0,184,12096,1523,11372,1403,724,415,1855,483
310M100US41180,41180,"St. Louis, MO-IL Metro Area",1509625,3052,122145,5377,70081,3808,0,184,70081,3808,56526,3657,13555,1863,52064,3409,379134,10123,281281,9033,100,130,281181,9035,251010,8623,30171,2958,97853,4843,506871,9423,416442,8540,1853,533,414589,8551,381115,8529,33474,3051,90429,4355,501475,9777,437720,8951,1190,347,436530,8999,421397,9036,15133,1793,63755,3425
310M100US41420,41420,"Salem, OR Metro Area",199714,1271,30250,2860,22570,2594,0,193,22570,2594,17606,2744,4964,1424,7680,1678,50697,3935,36661,3091,31,52,36630,3086,31463,2934,5167,1339,14036,2000,73587,3571,57758,2937,59,97,57699,2954,50508,2912,7191,1612,15829,1815,45180,3103,37503,3057,51,89,37452,3042,35382,3097,2070,663,7677,1525
310M100US41500,41500,"Salinas, CA Metro Area",217647,1051,68399,3436,47293,3209,0,197,47293,3209,42585,3302,4708,1137,21106,1810,40801,2684,30708,2607,114,189,30594,2577,27807,2473,2787,744,10093,1498,60300,3325,44858,2904,1002,454,43856,2854,40904,2828,2952,812,15442,1633,48147,2834,40023,2460,1583,526,38440,2451,36390,2403,2050,646,8124,1294
310M100US41540,41540,"Salisbury, MD Metro Area",64139,1281,8707,1369,4499,1196,0,190,4499,1196,3989,1106,510,319,4208,1408,20339,1969,14155,2149,23,40,14132,2148,12688,2081,1444,537,6184,1257,18236,1935,14131,1915,15,26,14116,1916,13479,1873,637,327,4105,1152,16857,2008,14651,1799,0,190,14651,1799,14070,1679,581,445,2206,790
310M100US41620,41620,"Salt Lake City, UT Metro Area",603204,1255,65247,4802,45472,4204,0,181,45472,4204,39866,4186,5606,1349,19775,2445,127585,5465,101058,5121,44,74,101014,5094,92910,5052,8104,1723,26527,2092,213839,6109,171278,5832,162,170,171116,5849,160634,5731,10482,1825,42561,3443,196533,5228,169044,4837,194,165,168850,4823,164422,4775,4428,1076,27489,2377
310M100US41660,41660,"San Angelo, TX Metro Area",56637,1013,7471,1412,4586,1018,0,206,4586,1018,4334,976,252,284,2885,812,19726,2619,15204,2695,38,72,15166,2688,13916,2378,1250,746,4522,1011,19242,2066,16530,1969,1210,636,15320,1873,14704,1891,616,556,2712,674,10198,1507,8236,1479,892,747,7344,1297,7024,1250,320,309,1962,721
310M100US41700,41700,"San Antonio-New Braunfels, TX Metro Area",1159589,2300,165721,7179,100761,6329,0,206,100761,6329,91572,6030,9189,1709,64960,4213,290295,8862,219606,8046,628,355,218978,8026,203897,7869,15081,2269,70689,4043,388259,9303,305500,9011,4725,1284,300775,8906,280448,8417,20327,2658,82759,4461,315314,8923,267982,8494,4936,1067,263046,8523,253690,8532,9356,1703,47332,3020
310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1699959,427,223166,7862,143364,6694,270,260,143094,6709,128583,6545,14511,1814,79802,4355,319416,9537,235227,9017,7969,1489,227258,8809,200891,7756,26367,3409,84189,4254,560210,11519,425309,11204,18852,2586,406457,10739,368390,10085,38067,3151,134901,6986,597167,10038,510093,9649,11153,2589,498940,9888,474791,9434,24149,2315,87074,4602
310M100US41780,41780,"Sandusky, OH Metro Area",39819,686,3803,1006,1842,583,0,182,1842,583,1631,495,211,172,1961,781,14433,1640,11516,1650,0,182,11516,1650,10854,1588,662,376,2917,716,12815,1734,9952,1624,0,182,9952,1624,9178,1471,774,352,2863,872,8768,1464,7843,1350,0,182,7843,1350,7551,1380,292,213,925,399
310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2550507,1450,277522,9325,183672,7274,0,197,183672,7274,161402,7045,22270,2425,93850,5081,397769,12214,300357,9978,40,66,300317,9974,265119,9242,35198,3705,97412,5478,675910,11274,539639,11020,1229,590,538410,11117,489342,10995,49068,3680,136271,5413,1199306,13643,1037036,12451,1322,649,1035714,12400,982781,12539,52933,3874,162270,7382
310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1056894,877,134032,6481,92968,5192,0,197,92968,5192,81431,4959,11537,1895,41064,3366,151252,6416,116564,5094,0,197,116564,5094,101224,5288,15340,1976,34688,3305,262267,7846,208916,7121,59,73,208857,7115,188393,6794,20464,2236,53351,3029,509343,7264,431066,6537,285,231,430781,6552,409929,6825,20852,2475,78277,3871
310M100US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",135731,1205,12075,1911,8335,1848,0,197,8335,1848,7986,1839,349,308,3740,900,24622,2624,17905,2369,289,382,17616,2267,16248,2232,1368,566,6717,953,54538,3861,41716,3640,318,370,41398,3652,38594,3541,2804,883,12822,1867,44496,3190,36551,2990,121,149,36430,3001,35679,2936,751,412,7945,1314
310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",208687,666,46043,3334,33519,2820,0,197,33519,2820,29316,2609,4203,1038,12524,1806,39271,3297,28755,2915,0,197,28755,2915,25873,2840,2882,652,10516,1440,62362,3826,47511,3125,772,448,46739,3102,42877,2961,3862,942,14851,2000,61011,3311,50726,3198,468,300,50258,3161,48608,3063,1650,736,10285,1339
310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",139631,750,19978,2675,15756,2447,0,197,15756,2447,14399,2262,1357,865,4222,1128,21089,2640,15492,2416,0,197,15492,2416,13897,2316,1595,675,5597,1196,45242,3167,35159,2787,14,29,35145,2788,32445,2713,2700,814,10083,1316,53322,3132,46219,3209,39,65,46180,3219,44947,3087,1233,426,7103,1182
310M100US42140,42140,"Santa Fe, NM Metro Area",80500,336,11582,1846,8426,1704,0,185,8426,1704,6913,1300,1513,629,3156,896,15631,1606,10707,1464,0,185,10707,1464,9664,1270,1043,614,4924,917,23765,2131,18122,1969,18,30,18104,1967,16836,1866,1268,678,5643,984,29522,2144,24732,2150,0,185,24732,2150,23594,2085,1138,473,4790,807
310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",265108,783,36748,2990,25441,2803,0,197,25441,2803,22258,2438,3183,1053,11307,1943,53402,4348,41125,3801,63,82,41062,3789,37548,3537,3514,1089,12277,1966,94322,4451,73886,4264,263,302,73623,4252,66426,3852,7197,1350,20436,2067,80636,4750,67963,4055,0,197,67963,4055,64805,4027,3158,763,12673,2003
310M100US42340,42340,"Savannah, GA Metro Area",189479,1224,19015,2439,11040,1631,0,208,11040,1631,9425,1497,1615,680,7975,1680,52648,3200,39021,2962,598,345,38423,2903,34673,2644,3750,1104,13627,1784,61825,3906,48219,3310,1997,698,46222,3301,43489,3161,2733,877,13606,1908,55991,3295,48797,3195,1097,657,47700,3142,45297,3041,2403,752,7194,1146
310M100US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",293345,1035,24384,1996,13600,1570,0,165,13600,1570,11288,1352,2312,823,10784,1398,105517,3997,75235,3323,101,94,75134,3324,67866,3128,7268,1230,30282,2237,88235,3783,70412,3411,334,225,70078,3410,65008,3230,5070,938,17823,1803,75209,3758,66349,3722,48,68,66301,3737,64040,3631,2261,560,8860,1180
310M100US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2021479,1597,152086,6508,97999,5031,0,192,97999,5031,87288,5049,10711,1596,54087,3518,413997,10660,312843,10180,2329,779,310514,10170,283584,9647,26930,2705,101154,5183,673439,12281,539850,10724,6294,1134,533556,10847,494270,10847,39286,3414,133589,5673,781957,11652,672127,10343,4967,1080,667160,10216,642270,10457,24890,2472,109830,5464
310M100US42680,42680,"Sebastian-Vero Beach, FL Metro Area",64488,1397,9827,2083,6527,1636,0,211,6527,1636,4163,1329,2364,1112,3300,1589,17066,2444,12643,2117,0,211,12643,2117,10415,1697,2228,1125,4423,1178,22079,2232,16677,2192,0,211,16677,2192,14776,1919,1901,960,5402,1307,15516,2103,12191,1904,0,211,12191,1904,11429,1857,762,454,3325,774
310M100US43100,43100,"Sheboygan, WI Metro Area",62045,790,5890,1406,4333,1126,0,145,4333,1126,3465,956,868,867,1557,605,19573,1631,15990,1507,0,145,15990,1507,14408,1426,1582,542,3583,631,19774,1697,16953,1530,41,67,16912,1536,15866,1441,1046,477,2821,745,16808,1653,14786,1595,0,145,14786,1595,14407,1616,379,227,2022,571
310M100US43300,43300,"Sherman-Denison, TX Metro Area",61916,927,8584,1695,5522,1325,0,206,5522,1325,4927,1308,595,298,3062,871,16368,1713,11831,1618,0,206,11831,1618,11024,1582,807,410,4537,1186,25166,2022,18895,1939,0,206,18895,1939,17368,1699,1527,680,6271,1125,11798,1539,9805,1495,0,206,9805,1495,9522,1450,283,271,1993,675
310M100US43340,43340,"Shreveport-Bossier City, LA Metro Area",211155,1156,27386,2896,14972,1816,0,193,14972,1816,12752,1716,2220,871,12414,1977,63649,3501,44428,3005,421,277,44007,3034,40711,2919,3296,1128,19221,2358,68478,4066,55009,3502,1047,513,53962,3481,50977,3355,2985,862,13469,1741,51642,3347,44819,3366,1433,647,43386,3398,42249,3388,1137,475,6823,1245
310M100US43580,43580,"Sioux City, IA-NE-SD Metro Area",72540,1519,10571,1339,7928,1221,0,184,7928,1221,6964,1180,964,490,2643,796,23387,2188,18025,1783,0,184,18025,1783,16910,1791,1115,406,5362,1214,23063,2074,19409,1970,24,32,19385,1974,18840,1969,545,363,3654,962,15519,1491,13858,1510,0,184,13858,1510,13766,1512,92,72,1661,603
310M100US43620,43620,"Sioux Falls, SD Metro Area",128067,1075,8751,1458,6580,1295,0,147,6580,1295,5588,1166,992,524,2171,735,37502,2779,31514,2708,43,69,31471,2715,30397,2748,1074,484,5988,1190,42404,2416,37526,2355,88,97,37438,2362,36372,2418,1066,501,4878,1002,39410,2469,35960,2406,152,167,35808,2372,35158,2379,650,324,3450,864
310M100US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",161440,781,17468,1857,10734,1453,0,184,10734,1453,8389,1289,2345,701,6734,1076,46973,2436,35665,2502,0,184,35665,2502,32018,2439,3647,859,11308,1173,51389,2873,40288,2707,66,111,40222,2691,36461,2561,3761,932,11101,1230,45610,2418,40202,2229,0,184,40202,2229,38969,2311,1233,558,5408,947
310M100US43900,43900,"Spartanburg, SC Metro Area",149569,749,24635,2914,12552,1909,0,197,12552,1909,10512,1740,2040,710,12083,1908,45090,2741,32370,2600,46,77,32324,2604,28865,2591,3459,1183,12720,1758,47614,2878,37452,2565,0,197,37452,2565,34969,2429,2483,748,10162,1546,32230,2815,26547,2717,0,197,26547,2717,25735,2742,812,374,5683,1194
310M100US44060,44060,"Spokane, WA Metro Area",248972,1024,15245,2178,8130,1500,0,192,8130,1500,6999,1376,1131,563,7115,1505,59221,3859,43504,3658,145,105,43359,3644,38882,3370,4477,1113,15717,1824,105171,4228,76469,3597,678,283,75791,3557,69484,3450,6307,1111,28702,2968,69335,3290,57581,3263,526,331,57055,3285,54980,3218,2075,541,11754,1407
310M100US44100,44100,"Springfield, IL Metro Area",114153,1018,7927,1491,4403,1248,0,179,4403,1248,3311,1037,1092,582,3524,1026,29643,2277,22741,2223,15,25,22726,2225,20802,2172,1924,589,6902,1300,35578,2430,29718,2221,133,112,29585,2243,27676,2262,1909,568,5860,1139,41005,2569,35000,2438,345,413,34655,2443,33733,2409,922,501,6005,1116
310M100US44140,44140,"Springfield, MA Metro Area",355944,1504,36248,2726,18018,2057,0,195,18018,2057,15341,1908,2677,775,18230,1966,94284,4452,70070,4153,76,128,69994,4173,61872,3722,8122,1384,24214,2694,107374,4937,86005,4272,125,127,85880,4277,79926,4102,5954,1127,21369,2404,118038,5133,105449,5217,300,262,105149,5173,101008,5096,4141,1028,12589,1528
310M100US44180,44180,"Springfield, MO Metro Area",226734,1760,22171,2512,12095,1941,0,177,12095,1941,9316,1519,2779,966,10076,1475,61536,3847,45077,3438,0,177,45077,3438,41166,3370,3911,1014,16459,2239,81819,4657,64144,4141,180,203,63964,4105,59807,3934,4157,1020,17675,2010,61208,3398,51449,3203,137,176,51312,3229,49767,3212,1545,680,9759,1578
310M100US44220,44220,"Springfield, OH Metro Area",69414,556,7486,1221,4128,887,0,182,4128,887,2890,710,1238,726,3358,786,26642,1988,18646,1628,0,182,18646,1628,16474,1498,2172,657,7996,1374,22809,1891,18364,1821,0,182,18364,1821,16589,1687,1775,599,4445,745,12477,1701,10879,1727,83,136,10796,1726,10369,1613,427,323,1598,435
310M100US44300,44300,"State College, PA Metro Area",68902,1165,3616,914,1723,492,0,165,1723,492,1516,464,207,168,1893,749,19988,1978,14932,1641,10,17,14922,1639,13857,1503,1065,515,5056,894,16085,1874,12310,1541,0,165,12310,1541,11582,1507,728,470,3775,951,29213,2263,25495,2093,0,165,25495,2093,24766,2151,729,410,3718,892
310M100US44600,44600,"Steubenville-Weirton, OH-WV Metro Area",63391,1352,5473,1031,2071,682,0,184,2071,682,1951,681,120,108,3402,807,24670,2087,16388,1691,0,184,16388,1691,14851,1650,1537,495,8282,1086,20855,1872,16572,1747,0,184,16572,1747,16053,1743,519,247,4283,791,12393,1537,10385,1456,0,184,10385,1456,10077,1451,308,209,2008,708
310M100US44700,44700,"Stockton, CA Metro Area",349950,496,72728,5011,45099,3706,0,197,45099,3706,37002,3621,8097,1432,27629,2755,87435,5359,62553,4252,0,197,62553,4252,50214,3675,12339,2144,24882,2465,122254,5580,95397,4639,59,97,95338,4616,83261,4631,12077,1791,26857,2815,67533,4543,56681,4047,0,197,56681,4047,53553,3754,3128,936,10852,1544
310M100US44940,44940,"Sumter, SC Metro Area",55142,552,6753,1405,3943,1110,0,197,3943,1110,2969,1017,974,485,2810,759,16061,2203,11982,1719,137,198,11845,1743,10727,1536,1118,622,4079,1176,21960,1863,17409,1674,785,459,16624,1713,14636,1663,1988,772,4551,880,10368,1535,8678,1316,615,380,8063,1213,7913,1210,150,119,1690,659
310M100US45060,45060,"Syracuse, NY Metro Area",341052,963,28098,2328,14167,1846,0,185,14167,1846,12037,1758,2130,589,13931,1589,96188,4128,70388,3674,128,151,70260,3667,64685,3480,5575,1101,25800,2383,110598,3740,88204,3560,368,351,87836,3507,81622,3528,6214,1064,22394,1900,106168,3789,91274,3422,144,147,91130,3414,88266,3449,2864,829,14894,1693
310M100US45220,45220,"Tallahassee, FL Metro Area",185137,2068,15007,1771,7401,1443,0,211,7401,1443,6043,1429,1358,531,7606,1347,41809,2938,28072,2454,0,211,28072,2454,24692,2451,3380,915,13737,1856,56228,3813,44229,3710,54,95,44175,3707,41036,3665,3139,733,11999,1800,72093,3532,61646,3632,173,229,61473,3605,59328,3605,2145,834,10447,1496
310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1499329,1672,153103,7481,91715,5762,0,211,91715,5762,75512,4985,16203,2246,61388,4171,437203,10228,311964,10033,0,211,311964,10033,273459,8340,38505,3647,125239,5714,476799,9470,372310,8506,2088,795,370222,8462,335834,7672,34388,3076,104489,4875,432224,13026,368594,12499,2400,669,366194,12328,348673,11661,17521,2187,63630,3866
310M100US45460,45460,"Terre Haute, IN Metro Area",88405,1673,10264,1555,4687,1170,0,184,4687,1170,4207,1077,480,287,5577,917,32061,2305,22671,1941,68,112,22603,1947,20541,1906,2062,605,9390,1282,28112,2100,21557,1741,10,18,21547,1743,20363,1786,1184,427,6555,1071,17968,2088,15197,2057,37,61,15160,2053,14771,2041,389,216,2771,623
310M100US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",71100,1060,7667,1283,3092,851,0,184,3092,851,2706,789,386,224,4575,1028,26658,2298,18177,1823,0,184,18177,1823,16815,1883,1362,668,8481,1438,24422,1962,18072,1777,85,143,17987,1783,16884,1784,1103,538,6350,1116,12353,1824,10101,1588,0,184,10101,1588,9486,1629,615,474,2252,679
310M100US45780,45780,"Toledo, OH Metro Area",332296,1257,28775,2553,15476,1747,0,182,15476,1747,11598,1654,3878,1103,13299,1584,102589,4513,75009,3971,0,182,75009,3971,66607,3766,8402,1261,27580,2631,117489,4132,94424,3449,44,59,94380,3448,87087,3436,7293,1476,23065,2376,83443,4077,72492,3767,0,182,72492,3767,70083,3735,2409,698,10951,1402
310M100US45820,45820,"Topeka, KS Metro Area",121012,1196,9070,1454,4954,957,0,165,4954,957,4596,881,358,216,4116,964,38208,2834,28816,2458,0,165,28816,2458,26068,2229,2748,824,9392,1474,39856,2588,32522,2318,217,227,32305,2298,29822,2229,2483,1002,7334,1178,33878,2416,29531,2070,89,146,29442,2083,29283,2082,159,109,4347,1071
310M100US45940,45940,"Trenton-Ewing, NJ Metro Area",195994,597,19201,2173,12852,1723,0,192,12852,1723,9590,1517,3262,960,6349,1379,53037,3336,39967,3289,0,192,39967,3289,33659,2828,6308,1522,13070,2100,45259,2577,35441,2503,0,192,35441,2503,32005,2255,3436,1015,9818,1630,78497,3039,68786,2881,0,192,68786,2881,66142,2948,2644,651,9711,1580
310M100US46060,46060,"Tucson, AZ Metro Area",498858,422,57836,4198,34173,3029,0,198,34173,3029,27932,2632,6241,1314,23663,2626,107426,4116,76422,4044,117,145,76305,4047,67418,4103,8887,1462,31004,2629,189078,5753,143267,5509,2809,880,140458,5681,129768,5649,10690,1602,45811,3663,144518,5455,119274,5383,1266,601,118008,5392,112973,5374,5035,1138,25244,2219
310M100US46140,46140,"Tulsa, OK Metro Area",496472,971,52225,2487,31684,1836,0,149,31684,1836,28049,1514,3635,697,20541,1521,141085,3119,102069,2679,15,24,102054,2677,94859,2503,7195,939,39016,2001,167050,3839,131173,4043,370,205,130803,4011,122672,3882,8131,1075,35877,2403,136112,3367,115734,3306,0,149,115734,3306,111968,3315,3766,693,20378,1500
310M100US46220,46220,"Tuscaloosa, AL Metro Area",107930,1189,12642,2119,5220,1378,0,184,5220,1378,4432,1336,788,337,7422,1482,34197,2571,22465,2626,0,184,22465,2626,21231,2546,1234,464,11732,1544,29480,2694,22133,2512,0,184,22133,2512,20216,2386,1917,620,7347,1347,31611,2434,27429,2413,0,184,27429,2413,25876,2389,1553,438,4182,929
310M100US46340,46340,"Tyler, TX Metro Area",104481,1033,15711,2285,10750,1981,0,206,10750,1981,10196,1966,554,349,4961,1251,25495,3092,17311,2570,0,206,17311,2570,16061,2476,1250,662,8184,1691,38031,2752,29922,2574,0,206,29922,2574,28760,2590,1162,452,8109,1587,25244,2687,21698,2436,0,206,21698,2436,21415,2404,283,222,3546,926
310M100US46540,46540,"Utica-Rome, NY Metro Area",154587,820,15116,1489,7172,989,0,185,7172,989,6309,965,863,258,7944,1187,48039,2673,34492,2297,23,39,34469,2296,30950,2141,3519,783,13547,1513,53483,2690,43157,2409,91,115,43066,2426,39822,2372,3244,769,10326,1377,37949,2568,32910,2650,76,124,32834,2635,31445,2437,1389,471,5039,875
310M100US46660,46660,"Valdosta, GA Metro Area",68548,1445,10133,1745,5874,1252,0,208,5874,1252,4727,1119,1147,569,4259,1027,20412,2255,14451,1632,128,131,14323,1613,12380,1637,1943,705,5961,1158,24155,2364,18333,2149,1151,495,17182,2070,14572,1933,2610,918,5822,1048,13848,1779,11747,1646,134,111,11613,1641,11401,1636,212,173,2101,576
310M100US46700,46700,"Vallejo-Fairfield, CA Metro Area",227753,380,27341,2353,15427,2175,0,197,15427,2175,12644,1917,2783,797,11914,1706,53284,3002,37837,2635,477,509,37360,2623,32427,2630,4933,1179,15447,1630,92561,3662,73013,3354,2752,1001,70261,3360,62194,3394,8067,1454,19548,1799,54567,3035,45915,2887,713,368,45202,2828,41664,2774,3538,847,8652,1337
310M100US47020,47020,"Victoria, TX Metro Area",60583,1257,9323,1717,6112,1496,0,206,6112,1496,5610,1366,502,401,3211,835,20338,1950,15929,1724,0,206,15929,1724,14321,1564,1608,742,4409,1027,21622,2078,17593,2009,0,206,17593,2009,16992,1937,601,431,4029,979,9300,1237,8126,1123,0,206,8126,1123,7989,1143,137,180,1174,619
310M100US47220,47220,"Vineland-Millville-Bridgeton, NJ Metro Area",85585,398,18915,2012,10217,1675,0,192,10217,1675,8726,1628,1491,572,8698,1458,33208,2412,20431,1987,0,192,20431,1987,17490,1868,2941,908,12777,1726,20921,2153,15937,1878,0,192,15937,1878,14008,1646,1929,739,4984,960,12541,1523,10205,1553,0,192,10205,1553,9535,1543,670,352,2336,706
